avgTa,minTa,maxTa,sumRn,avgWs,avgRhm,avgTs,avgTd,avgPs,flood_risk,tm,rn_sum,rn_max,rn_mean,ws_max,ws_mean,ta_mean,hm_mean,month,day,weekday,is_weekend,is_rainy,rain_hours,max_hourly_rn
-0.2,-2.3,1.9,0.3,2.1,62.1,-0.7,-6.4,1020.1,0,2000-12-24,0.0,0.0,0.0,4.1,2.154166666666667,-0.15,58.625,12,24,6,1,0,0,0.3
-6.4,-9.7,-1.3,0.6,3.8,51.9,-1.4,-15.0,1026.6,0,2000-12-25,0.9,0.6,0.3,5.1,3.654166666666667,-5.858333333333333,55.958333333333336,12,25,0,0,0,0,0.6
-3.9,-9.1,0.0,0.0,1.7,50.4,-3.1,-13.2,1030.9,0,2000-12-27,0.0,,,2.4,1.7458333333333331,-4.420833333333333,48.66666666666666,12,27,2,0,0,0,0.0
-2.3,-4.6,0.7,0.0,2.0,67.8,-1.7,-7.7,1029.8,0,2000-12-28,0.0,0.0,0.0,3.2,2.1125000000000003,-2.2,66.41666666666667,12,28,3,0,0,0,0.0
2.3,-1.7,7.0,0.4,2.3,55.1,0.5,-6.3,1020.5,0,2000-12-30,0.3,0.3,0.3,4.7,2.220833333333333,2.183333333333333,53.458333333333336,12,30,5,1,0,0,0.4
-4.5,-9.5,-0.8,1.2,1.7,63.5,-3.7,-10.8,1017.4,0,2001-01-01,1.0,1.0,1.0,2.7,1.725,-4.95,60.583333333333336,1,1,0,0,0,0,1.2
-6.8,-11.0,-2.2,0.0,1.4,56.4,-6.5,-14.3,1034.6,0,2001-01-05,0.0,0.0,0.0,2.9,1.4375,-6.991666666666667,54.208333333333336,1,5,4,0,0,0,0.0
0.4,-0.9,1.1,21.7,3.3,84.8,-1.0,-2.2,1018.4,0,2001-01-07,21.7,7.2,3.6166666666666663,4.5,3.3125,0.375,80.375,1,7,6,1,0,7,21.7
-0.4,-6.0,3.0,8.9,2.5,80.3,0.3,-3.5,1017.9,0,2001-01-09,8.9,4.7,2.225,5.8,2.4875000000000003,0.2583333333333333,81.25,1,9,1,0,0,3,8.9
-5.0,-9.1,-1.5,0.3,1.7,58.4,-2.5,-12.4,1018.7,0,2001-01-10,0.0,,,4.0,1.6833333333333331,-5.133333333333334,55.208333333333336,1,10,2,0,0,0,0.3
-8.0,-14.4,-2.2,0.2,3.0,53.3,-3.7,-16.0,1020.0,0,2001-01-11,0.5,0.3,0.25,4.6,3.158333333333333,-7.204166666666667,57.125,1,11,3,0,0,0,0.2
-8.4,-15.1,-4.0,0.0,1.8,56.0,-7.4,-15.9,1030.8,0,2001-01-17,0.0,0.0,0.0,2.7,1.8416666666666668,-9.066666666666666,53.75,1,17,2,0,0,0,0.0
-0.9,-4.4,2.5,0.0,1.2,73.4,-1.6,-4.9,1028.7,0,2001-01-18,0.0,0.0,0.0,2.3,1.4208333333333334,-1.0833333333333333,72.375,1,18,3,0,0,0,0.0
0.3,-3.3,3.8,0.0,1.2,73.0,-2.0,-3.8,1028.1,0,2001-01-19,0.0,,,2.7,1.0583333333333331,0.0458333333333333,72.04166666666667,1,19,4,0,0,0,0.0
1.2,0.0,2.8,0.0,3.9,55.6,0.0,-6.0,1018.3,0,2001-01-26,0.0,,,5.1,3.891666666666667,1.1666666666666667,55.583333333333336,1,26,4,0,0,0,0.0
0.0,-1.8,1.8,1.9,2.4,80.6,0.0,-2.9,1017.0,0,2001-01-27,1.9,1.0,0.2714285714285714,4.5,2.4916666666666667,-0.0833333333333333,79.91666666666667,1,27,5,1,0,1,1.9
-2.6,-8.0,1.8,0.0,2.4,62.5,-3.2,-8.8,1022.6,0,2001-01-29,0.0,0.0,0.0,4.6,2.3375,-3.0708333333333333,61.458333333333336,1,29,0,0,0,0,0.0
-0.3,-2.8,1.9,4.0,1.9,73.9,-1.0,-4.5,1017.1,0,2001-01-31,4.0,2.5,1.3333333333333333,3.2,1.9541666666666664,-0.475,71.54166666666667,1,31,2,0,0,1,4.0
-4.9,-10.4,-0.9,0.1,2.0,64.9,-4.0,-10.9,1024.2,0,2001-02-02,0.1,0.1,0.05,3.9,2.0,-5.554166666666667,62.29166666666666,2,2,4,0,0,0,0.1
-4.9,-9.0,-0.8,0.1,2.6,50.9,-1.9,-14.0,1027.1,0,2001-02-08,0.0,0.0,0.0,4.4,2.566666666666667,-5.345833333333334,47.833333333333336,2,8,3,0,0,0,0.1
-0.9,-4.7,4.0,0.5,2.4,74.4,-0.6,-5.0,1025.9,0,2001-02-09,0.6,0.3,0.12,5.5,2.504166666666667,-1.1541666666666666,76.0,2,9,4,0,0,0,0.5
-3.4,-5.2,0.1,23.2,2.2,78.6,-3.0,-6.7,1020.5,0,2001-02-15,23.2,14.4,4.64,4.0,2.183333333333333,-3.170833333333333,78.70833333333333,2,15,3,0,0,8,23.2
2.7,-0.6,5.6,0.0,1.2,71.5,0.5,-1.9,1021.0,0,2001-02-18,0.0,0.0,0.0,2.1,1.225,2.275,71.83333333333333,2,18,6,1,0,0,0.0
3.5,0.4,6.2,8.2,2.6,77.9,1.7,0.0,1014.3,0,2001-02-23,7.2,2.9,1.8,4.9,2.6083333333333334,3.7875,76.625,2,23,4,0,0,3,8.2
0.0,-2.2,2.3,4.9,2.6,76.6,0.7,-4.0,1018.2,0,2001-02-24,5.9,1.4,0.8428571428571429,4.6,2.7,0.1416666666666667,79.5,2,24,5,1,0,2,4.9
3.0,-0.8,8.1,7.7,1.7,68.0,1.9,-3.1,1024.5,0,2001-02-27,5.2,4.8,2.6,3.2,1.5583333333333331,2.8041666666666667,65.58333333333333,2,27,1,0,0,3,7.7
3.4,0.1,8.5,1.0,1.3,75.5,4.1,-0.6,1016.7,0,2001-02-28,3.5,2.5,1.75,3.0,1.3583333333333334,3.2291666666666665,77.33333333333333,2,28,2,0,0,0,1.0
3.4,-0.1,9.3,11.2,3.1,76.3,2.5,-0.5,1013.3,0,2001-03-03,11.2,9.0,3.733333333333334,8.3,3.1333333333333333,3.8125,75.79166666666667,3,3,5,1,0,4,11.2
-1.4,-3.5,0.2,0.8,4.9,63.1,-0.4,-7.7,1008.9,0,2001-03-04,0.7999999999999999,0.6,0.1599999999999999,7.7,4.945833333333334,-1.2541666666666669,63.458333333333336,3,4,6,1,0,0,0.8
8.0,3.3,12.5,1.0,3.1,62.5,5.4,0.9,1014.9,0,2001-03-14,0.3,0.3,0.3,6.9,2.779166666666667,7.829166666666667,59.5,3,14,2,0,0,0,1.0
7.5,5.1,10.3,0.0,1.9,52.0,5.9,-1.7,1011.5,0,2001-03-17,0.0,0.0,0.0,5.0,2.025,7.645833333333333,49.333333333333336,3,17,5,1,0,0,0.0
11.3,6.9,15.2,0.0,3.4,30.5,11.9,-7.1,1008.6,0,2001-03-22,0.0,0.0,0.0,6.3,3.7,11.645833333333334,30.416666666666668,3,22,3,0,0,0,0.0
2.9,0.2,7.5,2.4,1.8,57.3,4.9,-5.3,1016.3,0,2001-03-27,0.0,0.0,0.0,3.2,1.8708333333333331,2.9916666666666667,51.708333333333336,3,27,1,0,0,1,2.4
3.9,0.4,9.5,2.7,2.5,60.0,6.5,-3.8,1014.3,0,2001-03-28,5.1,2.4,1.7,4.2,2.5083333333333333,3.75,64.16666666666667,3,28,2,0,0,1,2.7
3.3,0.2,8.1,0.0,2.6,51.9,4.1,-5.6,1012.4,0,2001-03-29,0.0,0.0,0.0,6.0,2.7416666666666667,3.3875,50.79166666666666,3,29,3,0,0,0,0.0
7.0,4.9,8.8,0.0,3.6,77.9,6.2,3.3,1013.2,0,2001-04-02,0.0,0.0,0.0,7.5,3.6791666666666663,6.9875,76.58333333333333,4,2,0,0,0,0,0.0
9.3,5.9,13.4,6.5,2.6,69.6,9.6,3.9,1011.7,0,2001-04-11,6.5,1.6,0.5,4.4,2.629166666666667,9.775,69.04166666666667,4,11,2,0,0,2,6.5
10.7,6.0,16.3,0.8,3.2,49.4,13.1,-0.7,1013.6,0,2001-04-13,0.1,0.1,0.1,6.0,3.2,10.695833333333333,44.91666666666666,4,13,4,0,0,0,0.8
9.1,5.1,13.7,4.3,4.1,60.5,12.1,1.2,1016.4,0,2001-04-14,5.0,3.0,1.25,6.9,3.983333333333333,8.833333333333334,62.79166666666666,4,14,5,1,0,1,4.3
17.3,12.9,20.6,0.0,1.0,36.5,16.6,2.4,1016.0,0,2001-04-28,0.0,0.0,0.0,2.0,1.0541666666666667,17.1375,36.41666666666666,4,28,5,1,0,0,0.0
20.5,16.1,26.7,0.0,2.0,43.1,19.8,7.5,1012.2,0,2001-04-29,0.0,0.0,0.0,3.7,1.9625,20.429166666666667,42.66666666666666,4,29,6,1,0,0,0.0
20.8,15.5,27.2,0.7,2.7,50.6,24.2,9.2,1012.4,0,2001-04-30,0.7,0.5,0.2333333333333333,3.8,2.7125,20.52083333333333,50.583333333333336,4,30,0,0,0,0,0.7
17.2,15.1,19.4,0.1,1.5,47.0,17.6,5.6,1013.0,0,2001-05-01,0.0,,,2.4,1.5208333333333333,17.345833333333335,47.333333333333336,5,1,1,0,0,0,0.1
15.0,12.5,19.1,0.8,1.1,70.6,16.4,9.6,1018.9,0,2001-05-04,0.7999999999999999,0.7,0.1999999999999999,2.9,1.1458333333333333,14.866666666666667,70.5,5,4,4,0,0,0,0.8
19.9,14.1,25.9,0.0,1.5,58.6,24.3,11.0,1014.2,0,2001-05-06,0.0,0.0,0.0,3.7,1.575,19.329166666666666,59.25,5,6,6,1,0,0,0.0
18.3,16.1,22.5,5.4,1.5,80.3,20.1,14.8,1008.5,0,2001-05-07,5.4,1.9,0.54,4.2,1.5416666666666667,18.304166666666667,78.375,5,7,0,0,0,2,5.4
13.4,11.0,18.0,1.5,3.9,76.3,15.7,9.0,1006.6,0,2001-05-09,1.5,0.9,0.375,4.9,3.7625,13.683333333333332,73.625,5,9,2,0,0,0,1.5
16.1,13.1,19.0,0.7,2.9,73.1,16.2,10.9,1011.3,0,2001-05-15,0.7,0.6,0.0777777777777777,6.4,2.8375,16.420833333333334,67.25,5,15,1,0,0,0,0.7
17.9,16.3,20.1,0.1,4.1,78.6,19.2,14.2,1006.7,0,2001-05-18,0.1,0.1,0.0142857142857142,6.0,3.970833333333333,17.916666666666668,77.375,5,18,4,0,0,0,0.1
20.8,17.1,27.3,0.0,2.6,70.0,25.9,14.8,1008.3,0,2001-05-19,0.0,0.0,0.0,3.8,2.591666666666667,20.6,70.25,5,19,5,1,0,0,0.0
20.3,18.0,24.8,7.9,1.3,70.5,20.5,14.5,1005.9,0,2001-05-22,7.899999999999999,2.3,0.4937499999999999,2.4,1.275,20.6625,67.45833333333333,5,22,1,0,0,3,7.9
21.4,18.6,26.9,0.0,2.5,71.3,25.0,15.8,1008.5,0,2001-05-25,0.0,0.0,0.0,4.6,2.504166666666667,21.383333333333336,69.25,5,25,4,0,0,0,0.0
18.8,15.6,22.5,0.0,3.1,66.5,22.8,12.3,1009.6,0,2001-06-01,0.0,0.0,0.0,5.2,3.25,18.7375,64.54166666666667,6,1,4,0,0,0,0.0
22.4,20.0,27.1,0.1,1.8,71.5,26.8,16.9,1006.7,0,2001-06-12,0.1,0.1,0.0166666666666666,3.1,1.7541666666666669,22.316666666666663,71.83333333333333,6,12,1,0,0,0,0.1
21.3,19.8,22.5,0.2,0.7,76.9,22.6,17.0,1004.3,0,2001-06-13,0.2,0.1,0.0181818181818181,1.4,0.7125,21.254166666666663,76.33333333333333,6,13,2,0,0,0,0.2
22.5,18.6,27.4,1.5,1.5,52.0,26.7,11.4,1005.7,0,2001-06-14,1.5,1.4,0.5,2.3,1.4875,22.425,54.54166666666666,6,14,3,0,0,0,1.5
21.9,18.7,25.1,0.0,1.1,67.3,25.7,15.0,1010.8,0,2001-06-16,0.0,0.0,0.0,2.2,1.2,21.870833333333334,65.54166666666667,6,16,5,1,0,0,0.0
23.5,19.6,29.6,6.5,1.1,65.9,28.0,16.4,1008.3,0,2001-06-17,5.6,3.3,1.4,3.7,1.1625,23.675,59.875,6,17,6,1,0,2,6.5
20.2,19.3,21.4,36.0,0.8,91.1,21.4,18.7,1002.7,1,2001-06-18,36.4,8.7,1.582608695652174,2.1,0.8666666666666667,20.26666666666667,90.41666666666669,6,18,0,0,1,12,36.0
21.7,18.5,26.8,0.5,0.3,79.0,22.7,17.6,999.6,0,2001-06-19,1.0,0.5,0.3333333333333333,1.2,0.2833333333333333,21.579166666666666,80.0,6,19,1,0,0,0,0.5
23.3,18.7,29.3,2.9,0.9,73.0,25.0,17.9,1006.2,0,2001-06-20,2.9,2.9,2.9,3.0,0.8875000000000001,22.9375,73.375,6,20,2,0,0,1,2.9
22.3,20.3,24.8,0.0,1.1,79.5,22.7,18.6,1008.4,0,2001-06-21,0.0,0.0,0.0,2.6,1.1708333333333334,22.3125,79.58333333333333,6,21,3,0,0,0,0.0
21.9,19.9,25.4,1.8,2.1,77.5,22.7,17.6,1009.7,0,2001-06-22,1.8,1.0,0.36,3.7,2.1708333333333334,21.8875,77.625,6,22,4,0,0,1,1.8
21.6,19.8,23.9,2.4,1.7,83.8,21.6,18.6,1012.3,0,2001-06-23,2.4,1.1,0.3999999999999999,3.1,1.5583333333333331,21.58333333333333,82.5,6,23,5,1,0,1,2.4
20.6,19.2,22.5,7.8,0.6,89.3,21.0,18.7,1010.0,0,2001-06-24,7.8,2.5,0.975,2.3,0.5791666666666667,20.491666666666667,88.5,6,24,6,1,0,3,7.8
22.6,19.6,26.6,0.0,2.0,76.6,25.4,18.2,1005.8,0,2001-06-26,0.0,0.0,0.0,2.9,1.9333333333333331,22.3125,77.66666666666667,6,26,1,0,0,0,0.0
21.6,20.7,22.8,1.1,2.5,90.6,21.3,20.0,1006.0,0,2001-06-27,1.1,0.3,0.0733333333333333,4.2,2.4875000000000003,21.516666666666666,89.58333333333333,6,27,2,0,0,0,1.1
23.8,21.1,26.9,0.0,1.3,77.4,24.8,19.4,1005.4,0,2001-06-28,0.0,0.0,0.0,2.7,1.4333333333333331,23.5875,76.70833333333333,6,28,3,0,0,0,0.0
22.6,21.3,24.1,42.7,0.9,90.4,22.3,21.0,1002.6,1,2001-06-29,32.7,7.0,2.725,3.2,0.775,22.8375,89.66666666666667,6,29,4,0,1,14,42.7
21.3,20.1,23.5,53.9,3.0,92.1,21.4,20.0,1000.0,1,2001-06-30,63.9,28.5,4.26,5.1,3.0041666666666664,21.34166666666667,91.83333333333331,6,30,5,1,1,18,50.0
25.1,21.4,29.6,0.0,0.5,84.8,24.4,22.3,1007.4,0,2001-07-01,0.0,0.0,0.0,1.8,0.5333333333333333,24.854166666666668,83.70833333333333,7,1,6,1,0,0,0.0
25.2,23.5,26.5,2.2,2.2,87.6,24.7,22.9,1009.2,0,2001-07-03,2.2,1.6,0.275,3.9,2.2583333333333333,25.129166666666663,86.33333333333333,7,3,1,0,0,1,2.2
23.4,21.5,25.4,21.1,3.2,84.3,23.2,20.6,1004.1,0,2001-07-05,21.1,12.6,2.344444444444445,5.3,3.4,23.695833333333336,83.08333333333333,7,5,3,0,0,7,21.1
26.1,21.1,31.8,0.0,1.2,69.9,27.6,19.8,1008.8,0,2001-07-06,0.0,,,2.6,1.1,25.891666666666666,70.04166666666667,7,6,4,0,0,0,0.0
25.9,22.6,31.5,0.0,1.6,72.4,29.2,20.3,1010.6,0,2001-07-07,0.0,0.0,0.0,3.4,1.6166666666666665,25.97083333333333,72.66666666666667,7,7,5,1,0,0,0.0
21.8,20.3,24.8,16.0,1.0,86.0,22.4,19.2,1004.2,0,2001-07-10,16.0,8.8,1.2307692307692308,2.8,0.9666666666666668,21.954166666666666,85.29166666666667,7,10,1,0,0,5,16.0
25.0,20.6,30.3,1.0,0.8,83.4,26.6,21.9,1000.7,0,2001-07-11,1.0,0.3,0.0909090909090909,2.7,0.8291666666666667,24.570833333333336,84.16666666666667,7,11,2,0,0,0,1.0
26.7,24.2,31.8,0.0,1.5,72.5,28.0,21.1,1000.5,0,2001-07-12,0.0,0.0,0.0,3.3,1.4416666666666669,26.60833333333333,73.25,7,12,3,0,0,0,0.0
24.3,21.8,28.9,36.7,1.0,82.8,24.7,21.1,1007.4,1,2001-07-14,21.700000000000003,12.8,2.1700000000000004,3.3,0.8833333333333333,24.725,81.33333333333333,7,14,5,1,1,12,36.7
23.2,21.3,27.3,273.4,1.0,87.0,24.9,21.0,1003.6,1,2001-07-15,288.4,90.0,19.226666666666667,2.8,0.9958333333333332,23.28333333333333,88.20833333333333,7,15,6,1,1,91,50.0
25.5,21.8,30.1,0.0,0.7,68.6,26.5,18.3,1004.7,0,2001-07-16,0.0,0.0,0.0,1.4,0.6916666666666668,25.27916666666667,69.04166666666667,7,16,0,0,0,0,0.0
26.4,22.3,31.4,0.0,1.0,56.8,27.6,17.0,1008.0,0,2001-07-18,0.0,0.0,0.0,3.2,1.05,26.40416666666667,56.25,7,18,2,0,0,0,0.0
26.5,22.6,30.5,3.5,1.1,77.3,27.7,22.2,1006.6,0,2001-07-20,3.5,3.3,0.7,3.1,1.0958333333333334,26.2875,76.45833333333333,7,20,4,0,0,1,3.5
25.9,24.1,27.5,24.3,0.9,82.6,25.5,22.9,1007.8,0,2001-07-21,24.3,16.6,1.8692307692307693,4.1,1.0041666666666669,25.9625,82.5,7,21,5,1,0,8,24.3
26.4,24.8,27.8,19.7,3.1,82.8,25.8,23.3,1007.9,0,2001-07-22,13.3,5.7,0.7823529411764706,5.0,3.0,26.304166666666664,83.75,7,22,6,1,0,7,19.7
25.9,24.4,30.9,26.5,1.9,76.8,27.9,21.4,1008.5,0,2001-07-23,32.9,10.8,2.35,3.0,1.825,25.916666666666668,77.33333333333333,7,23,0,0,0,9,26.5
26.0,24.0,29.0,1.2,0.7,73.4,26.9,21.0,1010.0,0,2001-07-24,1.2,0.7,0.109090909090909,2.2,0.7083333333333334,26.0625,72.125,7,24,1,0,0,0,1.2
24.9,22.3,28.1,147.6,1.3,84.5,24.7,22.2,1006.3,1,2001-07-29,147.6,38.5,8.2,3.3,1.125,25.15833333333333,82.91666666666667,7,29,6,1,1,49,50.0
26.1,23.9,30.3,55.6,1.8,83.6,26.2,23.1,1005.7,1,2001-07-31,55.6,25.9,3.971428571428571,5.7,1.8333333333333333,25.7875,84.0,7,31,1,0,1,19,50.0
26.8,23.6,31.0,48.2,1.0,84.4,29.3,23.9,1008.4,1,2001-08-01,48.2,23.4,3.213333333333333,4.6,1.1125,26.8,83.66666666666667,8,1,2,0,1,16,48.2
27.3,25.6,31.0,0.1,1.3,69.8,27.9,21.1,1011.0,0,2001-08-05,0.1,0.1,0.0142857142857142,2.4,1.4125,27.254166666666663,69.70833333333333,8,5,6,1,0,0,0.1
28.3,24.4,32.6,0.3,1.1,72.0,30.5,22.6,1005.5,0,2001-08-06,0.3,0.2,0.075,2.5,1.0416666666666667,28.0625,71.08333333333333,8,6,0,0,0,0,0.3
26.3,22.9,30.2,5.0,1.9,78.6,29.1,22.2,1004.6,0,2001-08-08,5.0,3.8,1.25,3.4,1.8958333333333333,26.45,80.04166666666667,8,8,2,0,0,2,5.0
23.9,22.2,26.3,0.3,1.5,59.4,24.3,15.6,1013.5,0,2001-08-12,0.3,0.3,0.075,2.2,1.5166666666666666,23.870833333333334,60.333333333333336,8,12,6,1,0,0,0.3
21.2,19.4,23.6,84.5,1.9,84.6,22.3,18.5,1011.2,1,2001-08-13,79.5,23.5,4.96875,2.8,2.0125,21.52083333333333,81.20833333333333,8,13,0,0,1,28,50.0
25.2,20.6,29.6,25.9,0.9,81.9,25.7,21.8,1012.1,0,2001-08-14,30.9,14.4,4.414285714285714,2.1,0.8458333333333333,24.64583333333333,82.75,8,14,1,0,0,9,25.9
25.2,22.9,29.8,51.6,0.7,87.9,28.3,23.0,1013.1,1,2001-08-15,51.6,17.6,3.969230769230769,2.5,0.7000000000000001,25.1625,87.29166666666667,8,15,2,0,1,17,50.0
25.3,22.6,28.5,0.0,0.9,65.3,26.9,18.2,1008.2,0,2001-08-25,0.0,0.0,0.0,2.3,0.9583333333333334,25.4,65.16666666666667,8,25,5,1,0,0,0.0
23.6,21.2,27.8,18.4,0.5,70.0,27.1,17.7,1011.6,0,2001-08-29,18.4,11.5,9.2,2.5,0.4916666666666667,23.479166666666668,70.25,8,29,2,0,0,6,18.4
22.7,20.0,28.2,43.4,0.5,81.0,22.3,19.1,1007.4,1,2001-09-06,43.4,35.3,8.68,2.1,0.4666666666666667,23.29583333333333,79.5,9,6,3,0,1,14,43.4
24.3,22.2,27.3,0.0,1.3,69.1,24.4,18.3,1009.8,0,2001-09-09,0.0,0.0,0.0,2.0,1.2458333333333331,24.5,68.0,9,9,6,1,0,0,0.0
23.6,20.0,27.8,0.3,1.7,73.1,27.1,18.3,1008.3,0,2001-09-17,0.0,0.0,0.0,2.6,1.6416666666666666,23.558333333333334,71.625,9,17,0,0,0,0,0.3
23.0,18.2,28.3,0.0,1.9,52.8,26.8,11.3,1010.4,0,2001-09-18,0.3,0.3,0.15,3.2,1.9208333333333332,23.304166666666664,56.54166666666666,9,18,1,0,0,0,0.0
19.0,13.7,24.8,0.2,1.2,66.8,22.8,12.4,1016.7,0,2001-09-24,0.2,0.1,0.05,3.4,1.1875,18.933333333333334,67.29166666666667,9,24,0,0,0,0,0.2
20.5,17.3,24.1,0.0,1.1,53.3,22.3,10.6,1020.2,0,2001-09-29,0.0,,,1.9,1.175,20.416666666666668,54.41666666666666,9,29,5,1,0,0,0.0
15.7,14.4,20.2,5.4,1.0,82.4,16.4,12.6,1013.6,0,2001-09-30,5.3,1.1,0.2944444444444444,1.8,1.075,16.150000000000002,79.125,9,30,6,1,0,2,5.4
15.4,13.2,18.1,13.5,0.6,88.3,16.8,13.4,1011.1,0,2001-10-01,13.6,3.0,0.7999999999999999,2.7,0.6416666666666667,15.425,88.29166666666667,10,1,0,0,0,4,13.5
18.9,16.1,21.7,0.1,0.6,72.1,19.1,13.7,1017.7,0,2001-10-03,0.1,0.1,0.02,1.3,0.5875,18.766666666666666,71.54166666666667,10,3,2,0,0,0,0.1
16.0,14.9,17.4,38.0,1.5,84.0,16.0,13.2,1008.9,1,2001-10-09,34.0,8.0,2.2666666666666666,2.7,1.55,16.145833333333332,82.375,10,9,1,0,1,13,38.0
13.8,12.4,15.3,8.3,2.6,88.0,14.1,11.9,1005.7,0,2001-10-10,12.3,4.0,1.3666666666666667,4.4,2.595833333333333,13.9375,88.08333333333333,10,10,2,0,0,3,8.3
17.1,14.7,19.1,0.0,0.8,69.9,15.8,11.6,1021.2,0,2001-10-15,0.0,0.0,0.0,1.6,0.8083333333333335,17.091666666666665,69.29166666666667,10,15,0,0,0,0,0.0
18.4,14.9,23.5,0.0,1.5,56.6,17.0,9.4,1018.1,0,2001-10-22,0.0,0.0,0.0,3.0,1.3833333333333335,18.379166666666663,54.79166666666666,10,22,0,0,0,0,0.0
17.0,12.8,20.4,0.0,0.5,71.3,14.8,11.6,1018.3,0,2001-10-27,0.0,,,1.2,0.4916666666666667,16.804166666666667,71.83333333333333,10,27,5,1,0,0,0.0
18.1,14.9,23.0,0.3,1.7,57.8,16.7,9.2,1012.1,0,2001-10-28,0.3,0.2,0.0428571428571428,3.3,1.65,18.2125,58.458333333333336,10,28,6,1,0,0,0.3
15.2,12.7,17.0,0.0,2.6,65.9,14.9,8.8,1019.6,0,2001-10-31,0.0,,,4.2,2.5625,15.2375,65.95833333333333,10,31,2,0,0,0,0.0
11.5,5.4,15.9,7.0,2.7,55.9,11.8,2.0,1021.6,0,2001-11-01,7.0,6.8,2.333333333333333,4.6,2.7375000000000003,12.35,58.5,11,1,3,0,0,2,7.0
8.5,5.3,10.3,3.3,1.6,69.0,7.7,3.1,1019.2,0,2001-11-05,3.3,1.7,0.6599999999999999,4.0,1.55,8.625,67.54166666666667,11,5,0,0,0,1,3.3
9.6,3.2,15.3,0.1,1.4,69.1,8.7,3.9,1024.9,0,2001-11-08,0.0,,,2.8,1.4,9.004166666666666,67.41666666666667,11,8,3,0,0,0,0.1
10.6,7.2,16.0,0.1,1.1,69.9,9.7,4.9,1023.3,0,2001-11-09,0.2,0.1,0.1,2.2,1.1041666666666667,10.891666666666666,71.33333333333333,11,9,4,0,0,0,0.1
9.4,6.1,12.7,1.0,1.9,79.6,7.8,6.0,1014.4,0,2001-11-24,1.0,0.7,0.5,4.3,1.8958333333333333,9.3375,81.125,11,24,5,1,0,0,1.0
0.9,-3.1,4.4,0.0,2.2,54.6,0.7,-7.6,1024.1,0,2001-11-27,0.0,0.0,0.0,3.8,2.3291666666666666,0.4958333333333333,51.29166666666666,11,27,1,0,0,0,0.0
7.3,3.4,9.6,0.0,2.6,59.1,5.6,-0.4,1019.0,0,2001-11-28,0.0,0.0,0.0,4.8,2.6083333333333334,6.958333333333333,60.25,11,28,2,0,0,0,0.0
6.5,4.0,8.2,1.5,1.6,84.6,5.1,4.0,1013.9,0,2001-11-29,1.5,0.8,0.25,2.8,1.625,6.791666666666667,86.0,11,29,3,0,0,0,1.5
2.1,-3.4,8.0,2.0,1.7,63.8,1.7,-4.7,1021.8,0,2001-12-01,2.0,1.5,1.0,4.8,1.7708333333333333,1.9125,58.54166666666666,12,1,5,1,0,1,2.0
5.4,3.9,8.0,5.5,1.8,72.0,2.9,0.6,1025.0,0,2001-12-12,4.5,3.0,1.5,2.6,1.7875,5.466666666666666,69.20833333333333,12,12,2,0,0,2,5.5
-2.6,-5.6,4.2,0.2,3.8,56.0,0.3,-10.3,1024.7,0,2001-12-13,1.2,1.0,0.6,5.2,3.795833333333333,-1.775,57.833333333333336,12,13,3,0,0,0,0.2
-2.6,-6.8,1.3,0.1,2.5,51.8,-1.9,-11.9,1031.2,0,2001-12-17,0.1,0.1,0.05,4.5,2.4833333333333334,-2.1166666666666667,51.16666666666666,12,17,0,0,0,0,0.1
-1.6,-3.9,1.1,0.0,2.2,56.8,-1.5,-9.3,1024.9,0,2001-12-21,0.0,0.0,0.0,3.5,2.2041666666666666,-1.3666666666666665,55.458333333333336,12,21,4,0,0,0,0.0
-0.2,-3.3,3.3,0.0,1.4,58.8,-1.2,-7.2,1026.2,0,2001-12-24,0.0,0.0,0.0,2.3,1.4041666666666668,-0.3333333333333333,59.583333333333336,12,24,0,0,0,0,0.0
-1.5,-3.8,3.3,1.2,2.7,71.4,-2.5,-6.2,1015.9,0,2001-12-29,1.2,0.6,0.24,5.3,2.5625,-1.2208333333333334,70.58333333333333,12,29,5,1,0,0,1.2
-2.1,-6.8,1.3,6.7,2.0,75.0,-2.6,-6.0,1019.1,0,2001-12-31,6.4,5.8,2.1333333333333333,3.2,1.9958333333333331,-2.45,71.58333333333333,12,31,0,0,0,2,6.7
1.5,-3.4,5.7,0.0,1.9,71.8,-0.8,-3.2,1013.5,0,2002-01-04,0.0,0.0,0.0,3.1,1.9458333333333333,1.0666666666666669,72.875,1,4,4,0,0,0,0.0
-2.5,-6.9,3.7,1.5,4.5,61.9,-2.8,-9.4,1016.6,0,2002-01-07,1.5,1.5,0.3,6.6,4.441666666666666,-1.7,60.125,1,7,0,0,0,0,1.5
10.5,6.2,13.4,1.0,1.8,73.5,8.2,5.9,1019.7,0,2002-01-14,1.0,0.5,0.25,3.5,1.8958333333333333,10.033333333333331,73.25,1,14,0,0,0,0,1.0
12.2,11.0,13.5,13.5,1.0,94.1,10.4,11.3,1013.9,0,2002-01-15,13.0,7.0,2.1666666666666665,2.6,1.0541666666666667,12.183333333333332,93.29166666666669,1,15,1,0,0,4,13.5
7.0,3.3,12.3,8.5,2.0,81.6,6.0,4.0,1011.7,0,2002-01-16,8.5,5.5,1.2142857142857142,3.0,2.0083333333333333,7.725,82.29166666666667,1,16,2,0,0,3,8.5
